capitao,RS,Low_Weight
capitao andrade,MG,Low_Weight
capitao eneas,MG,Low_Weight
capitao leonidas marques,PR,Low_Weight
capitao poco,PA,Heavy_Weight
capitolio,MG,Low_Weight
capivari,SP,Low_Weight
capivari de baixo,SC,Heavy_Weight
capivari do sul,RS,Heavy_Weight
capoeiras,PE,Low_Weight
caputira,MG,Heavy_Weight
caracol,MS,Low_Weight
caraguatatuba,SP,Heavy_Weight
carai,MG,Low_Weight
caraiba,PE,Low_Weight
caraibas,BA,Low_Weight
carajas,PA,Heavy_Weight
carambei,PR,Low_Weight
carandai,MG,Heavy_Weight
carangola,MG,Heavy_Weight
carapebus,RJ,Low_Weight
carapicuiba,SP,Low_Weight
caratinga,MG,Heavy_Weight
caraubas,RN,Heavy_Weight
caravelas,BA,Heavy_Weight
carazinho,RS,Low_Weight
carbonita,MG,Heavy_Weight
cardoso,SP,Heavy_Weight
cardoso moreira,RJ,Low_Weight
careacu,MG,Low_Weight
cariacica,ES,Low_Weight
caridade,CE,Low_Weight
carinhanha,BA,Heavy_Weight
carire,CE,Low_Weight
cariri do tocantins,TO,Low_Weight
caririacu,CE,Low_Weight
carius,CE,Low_Weight
carlinda,MT,Heavy_Weight
carlopolis,PR,Heavy_Weight
carlos barbosa,RS,Heavy_Weight
carlos chagas,MG,Low_Weight
carmesia,MG,Heavy_Weight
carmo,RJ,Low_Weight
carmo da cachoeira,MG,Low_Weight
carmo da mata,MG,Low_Weight
carmo de minas,MG,Low_Weight
carmo do cajuru,MG,Heavy_Weight
carmo do paranaiba,MG,Heavy_Weight
carmo do rio claro,MG,Low_Weight
carmo do rio verde,GO,Heavy_Weight
carmolandia,TO,Low_Weight
carmopolis,SE,Low_Weight
carmopolis de minas,MG,Low_Weight
carnaiba do sertao,BA,Low_Weight
carnauba dos dantas,RN,Low_Weight
carnaubais,RN,Low_Weight
carnaubal,CE,Low_Weight
carneirinho,MG,Low_Weight
carolina,MA,Low_Weight
carpina,PE,Low_Weight
carrancas,MG,Low_Weight
caruaru,PE,Low_Weight
carutapera,MA,Low_Weight
carvalhopolis,MG,Heavy_Weight
casa branca,SP,Low_Weight
casa nova,BA,Low_Weight
casca,RS,Heavy_Weight
cascalho rico,MG,Heavy_Weight
cascavel,CE,Low_Weight
cascavel,PR,Heavy_Weight
caseiros,RS,Heavy_Weight
casimiro de abreu,RJ,Low_Weight
cassia,MG,Low_Weight
cassia dos coqueiros,SP,Low_Weight
cassilandia,MS,Low_Weight
castanhal,PA,Low_Weight
castanheira,MT,Low_Weight
castanheiras,RO,Low_Weight
castelandia,GO,Heavy_Weight
castelo,ES,Low_Weight
castelo do piaui,PI,Low_Weight
castilho,SP,Heavy_Weight
castro,PR,Heavy_Weight
castro alves,BA,Low_Weight
cataguases,MG,Low_Weight
catalao,GO,Heavy_Weight
catanduva,SP,Low_Weight
catanduvas,SC,Heavy_Weight
catarina,CE,Low_Weight
catas altas,MG,Low_Weight
catende,PE,Heavy_Weight
catigua,SP,Heavy_Weight
catole do rocha,PB,Low_Weight
catu,BA,Low_Weight
catu de abrantes,BA,Heavy_Weight
catuipe,RS,Heavy_Weight
caturama,BA,Low_Weight
caucaia,CE,Heavy_Weight
cavalcante,GO,Heavy_Weight
caxambu,MG,Heavy_Weight
caxambu do sul,SC,Low_Weight
caxias,MA,Low_Weight
caxias do sul,RS,Low_Weight
ceara-mirim,RN,Low_Weight
cedral,MA,Heavy_Weight
cedral,SP,Low_Weight
cedro,CE,Heavy_Weight
cedro de sao joao,SE,Heavy_Weight
cedro do abaete,MG,Low_Weight
ceilandia,DF,Low_Weight
celina,ES,Low_Weight
celso ramos,SC,Heavy_Weight
centenario,TO,Heavy_Weight
centenario do sul,PR,Heavy_Weight
central,BA,Low_Weight
central de santa helena,MG,Low_Weight
centralina,MG,Low_Weight
centro novo do maranhao,MA,Low_Weight
cerejeiras,RO,Heavy_Weight
ceres,GO,Heavy_Weight
cerqueira cesar,SP,Heavy_Weight
cerquilho,SP,Heavy_Weight
cerrito,RS,Low_Weight
cerro azul,PR,Low_Weight
cerro grande,RS,Low_Weight
cerro grande do sul,RS,Low_Weight
cerro largo,RS,Heavy_Weight
cerro negro,SC,Low_Weight
cesario lange,SP,Heavy_Weight
ceu azul,PR,Low_Weight
cezarina,GO,Low_Weight
cha de alegria,PE,Heavy_Weight
cha grande,PE,Low_Weight
chacara,MG,Heavy_Weight
chale,MG,Heavy_Weight
chapada,RS,Low_Weight
chapada do norte,MG,Low_Weight
chapada dos guimaraes,MT,Heavy_Weight
chapada gaucha,MG,Low_Weight
chapadao do ceu,GO,Low_Weight
chapadao do lageado,SC,Low_Weight
chapadao do sul,MS,Heavy_Weight
chapadinha,MA,Low_Weight
chapeco,SC,Low_Weight
charqueada,SP,Heavy_Weight
charqueadas,RS,Heavy_Weight
charrua,RS,Low_Weight
chaval,CE,Low_Weight
chavantes,SP,Low_Weight
chaveslandia,MG,Heavy_Weight
chiapetta,RS,Low_Weight
chopinzinho,PR,Low_Weight
chorozinho,CE,Low_Weight
chorrocho,BA,Low_Weight
chui,RS,Low_Weight
cianorte,PR,Low_Weight
cicero dantas,BA,Heavy_Weight
cidade gaucha,PR,Low_Weight
cidade ocidental,GO,Low_Weight
cidelandia,MA,Low_Weight
cidreira,RS,Low_Weight
cipo,BA,Heavy_Weight
cipo-guacu,SP,Low_Weight
ciriaco,RS,Heavy_Weight
claraval,MG,Heavy_Weight
claro dos pocoes,MG,Heavy_Weight
claudia,MT,Low_Weight
claudio,MG,Heavy_Weight
clementina,SP,Heavy_Weight
clevelandia,PR,Low_Weight
coaraci,BA,Heavy_Weight
coari,AM,Low_Weight
cocais,MG,Heavy_Weight
cocal,PI,Low_Weight
cocal do sul,SC,Heavy_Weight
cocalinho,MT,Low_Weight
cocalzinho de goias,GO,Low_Weight
cocos,BA,Low_Weight
codo,MA,Heavy_Weight
coelho neto,MA,Low_Weight
coimbra,MG,Low_Weight
coite do noia,AL,Low_Weight
colatina,ES,Low_Weight
colider,MT,Heavy_Weight
colina,SP,Low_Weight
colinas,MA,Low_Weight
colinas,RS,Low_Weight
colinas do tocantins,TO,Heavy_Weight
colmeia,TO,Low_Weight
colniza,MT,Heavy_Weight
colombia,SP,Heavy_Weight
colombo,PR,Low_Weight
colonia castrolanda,PR,Heavy_Weight
colonia jordaozinho,PR,Heavy_Weight
colonia leopoldina,AL,Low_Weight
colonia vitoria,PR,Heavy_Weight
colorado,PR,Low_Weight
colorado,RS,Low_Weight
colorado do oeste,RO,Heavy_Weight
coluna,MG,Low_Weight
combinado,TO,Low_Weight
comendador levy gasparian,RJ,Low_Weight
comercinho,MG,Low_Weight
comodoro,MT,Low_Weight
conceicao,PB,Low_Weight
conceicao da aparecida,MG,Low_Weight
conceicao da barra,ES,Heavy_Weight
conceicao da feira,BA,Heavy_Weight
conceicao da ibitipoca,MG,Low_Weight
conceicao das alagoas,MG,Heavy_Weight
conceicao das pedras,MG,Heavy_Weight
conceicao de macabu,RJ,Heavy_Weight
conceicao do almeida,BA,Low_Weight
conceicao do araguaia,PA,Heavy_Weight
conceicao do caninde,PI,Low_Weight
conceicao do castelo,ES,Heavy_Weight
conceicao do coite,BA,Heavy_Weight
conceicao do formoso,MG,Low_Weight
conceicao do jacuipe,BA,Low_Weight
conceicao do mato dentro,MG,Low_Weight
conceicao do para,MG,Heavy_Weight
conceicao do rio verde,MG,Heavy_Weight
conceicao do tocantins,TO,Low_Weight
conceicao dos ouros,MG,Low_Weight
conchal,SP,Low_Weight
conchas,SP,Heavy_Weight
concordia,SC,Low_Weight
concordia do para,PA,Heavy_Weight
condado,PE,Heavy_Weight
conde,BA,Low_Weight
condeuba,BA,Low_Weight
condor,RS,Low_Weight
confins,MG,Heavy_Weight
confresa,MT,Heavy_Weight
congonhal,MG,Heavy_Weight
congonhas,MG,Low_Weight
congonhinhas,PR,Heavy_Weight
conquista,MG,Low_Weight
conquista d'oeste,MT,Heavy_Weight
conrado,RJ,Low_Weight
conselheiro lafaiete,MG,Low_Weight
conselheiro mairinck,PR,Low_Weight
conselheiro pena,MG,Heavy_Weight
conservatoria,RJ,Low_Weight
constantina,RS,Low_Weight
contagem,MG,Low_Weight
contenda,PR,Low_Weight
coqueiro baixo,RS,Low_Weight
coqueiros do sul,RS,Low_Weight
coracao de jesus,MG,Low_Weight
coracao de maria,BA,Heavy_Weight
corbelia,PR,Low_Weight
cordeiro,RJ,Heavy_Weight
cordeiropolis,SP,Low_Weight
cordeiros,BA,Heavy_Weight
coreau,CE,Low_Weight
coremas,PB,Low_Weight
corguinho,MS,Heavy_Weight
coribe,BA,Low_Weight
corinto,MG,Low_Weight
cornelio procopio,PR,Heavy_Weight
coroaci,MG,Low_Weight
coroados,SP,Low_Weight
coroata,MA,Heavy_Weight
coromandel,MG,Low_Weight
coronel domingos soares,PR,Heavy_Weight
coronel fabriciano,MG,Low_Weight
coronel freitas,SC,Low_Weight
coronel joao pessoa,RN,Low_Weight
coronel joao sa,BA,Heavy_Weight
coronel macedo,SP,Low_Weight
coronel martins,SC,Low_Weight
coronel murta,MG,Low_Weight
coronel pacheco,MG,Low_Weight
coronel sapucaia,MS,Low_Weight
coronel vivida,PR,Heavy_Weight
corrego danta,MG,Low_Weight
corrego do ouro,RJ,Low_Weight
corrego fundo,MG,Low_Weight
correia pinto,SC,Heavy_Weight
corrente,PI,Heavy_Weight
correntes,PE,Low_Weight
correntina,BA,Heavy_Weight
cortes,PE,Low_Weight
corumba,MS,Heavy_Weight
corumba de goias,GO,Low_Weight
corumbaiba,GO,Low_Weight
corumbatai,SP,Low_Weight
corumbatai do sul,PR,Low_Weight
corupa,SC,Heavy_Weight
coruripe,AL,Low_Weight
cosmopolis,SP,Heavy_Weight
cosmorama,SP,Low_Weight
costa marques,RO,Low_Weight
costa rica,MS,Heavy_Weight
cotegipe,BA,Low_Weight
cotia,SP,Heavy_Weight
cotipora,RS,Low_Weight
cotriguacu,MT,Low_Weight
couto de magalhaes,TO,Heavy_Weight
coxilha,RS,Heavy_Weight
coxim,MS,Heavy_Weight
crateus,CE,Low_Weight
crato,CE,Heavy_Weight
cravinhos,SP,Heavy_Weight
cravolandia,BA,Low_Weight
criciuma,SC,Heavy_Weight
crisolita,MG,Low_Weight
crisopolis,BA,Low_Weight
crissiumal,RS,Heavy_Weight
cristais,MG,Low_Weight
cristais paulista,SP,Heavy_Weight
cristal,RS,Heavy_Weight
cristalandia,TO,Heavy_Weight
cristalia,MG,Low_Weight
cristalina,GO,Heavy_Weight
cristiano otoni,MG,Heavy_Weight
cristina,MG,Low_Weight
cristinapolis,SE,Low_Weight
cristopolis,BA,Low_Weight
crixas,GO,Heavy_Weight
croata,CE,Low_Weight
crominia,GO,Low_Weight
crucilandia,MG,Low_Weight
cruz,CE,Heavy_Weight
cruz alta,RS,Heavy_Weight
cruz das almas,BA,Low_Weight
cruz machado,PR,Heavy_Weight
cruzalia,SP,Heavy_Weight
cruzeiro,SP,Heavy_Weight
cruzeiro da fortaleza,MG,Low_Weight
cruzeiro do iguacu,PR,Low_Weight
cruzeiro do oeste,PR,Low_Weight
cruzeiro do sul,AC,Low_Weight
cruzeiro do sul,RS,Heavy_Weight
cruzilia,MG,Low_Weight
cubatao,SP,Low_Weight
cubati,PB,Low_Weight
cuiaba,MT,Heavy_Weight
cuite,PB,Heavy_Weight
cuite velho,MG,Low_Weight
cujubim,RO,Low_Weight
cumari,GO,Low_Weight
cumaru,PE,Heavy_Weight
cunha,SP,Heavy_Weight
cunha pora,SC,Heavy_Weight
cupira,PE,Low_Weight
curaca,BA,Heavy_Weight
curitiba,PR,Low_Weight
curitibanos,SC,Heavy_Weight
curiuva,PR,Low_Weight
currais novos,RN,Low_Weight
curral de cima,PB,Low_Weight
curralinho,PA,Low_Weight
curuca,PA,Low_Weight
cururupu,MA,Heavy_Weight
curvelandia,MT,Low_Weight
curvelo,MG,Heavy_Weight
custodia,PE,Low_Weight
damianopolis,GO,Low_Weight
dario meira,BA,Heavy_Weight
datas,MG,Low_Weight
david canabarro,RS,Low_Weight
delfim moreira,MG,Low_Weight
delfinopolis,MG,Low_Weight
delmiro gouveia,AL,Heavy_Weight
demerval lobao,PI,Low_Weight
denise,MT,Heavy_Weight
deodapolis,MS,Low_Weight
deputado irapuan pinheiro,CE,Low_Weight
descalvado,SP,Low_Weight
descoberto,MG,Heavy_Weight
desembargador otoni,MG,Heavy_Weight
desterro,PB,Heavy_Weight
desterro de entre rios,MG,Low_Weight
desterro do melo,MG,Low_Weight
dezesseis de novembro,RS,Heavy_Weight
diadema,SP,Low_Weight
diamante d'oeste,PR,Low_Weight
diamante do norte,PR,Low_Weight
diamantina,MG,Low_Weight
diamantino,MT,Low_Weight
dianopolis,TO,Low_Weight
dias d avila,BA,Low_Weight
dias d'avila,BA,Heavy_Weight
diogo de vasconcelos,MG,Low_Weight
dionisio,MG,Low_Weight
dionisio cerqueira,SC,Low_Weight
diorama,GO,Heavy_Weight
divinesia,MG,Heavy_Weight
divino,MG,Low_Weight
divino das laranjeiras,MG,Low_Weight
divino de sao lourenco,ES,Heavy_Weight
divinolandia,SP,Heavy_Weight
divinolandia de minas,MG,Low_Weight
divinopolis,MG,Heavy_Weight
divinopolis de goias,GO,Low_Weight
divinopolis do tocantins,TO,Low_Weight
divisa alegre,MG,Heavy_Weight
divisa nova,MG,Heavy_Weight
dobrada,SP,Heavy_Weight
doce grande,PR,Low_Weight
dois corregos,SP,Low_Weight
dois irmaos,RS,Heavy_Weight
dois irmaos do buriti,MS,Heavy_Weight
dois riachos,AL,Low_Weight
dois vizinhos,PR,Low_Weight
dom aquino,MT,Low_Weight
dom basilio,BA,Low_Weight
dom cavati,MG,Low_Weight
dom eliseu,PA,Low_Weight
dom feliciano,RS,Heavy_Weight
dom joaquim,MG,Low_Weight
dom macedo costa,BA,Low_Weight
dom pedrito,RS,Heavy_Weight
dom pedro,MA,Low_Weight
dom silverio,MG,Heavy_Weight
dom vicoso,MG,Heavy_Weight
domiciano ribeiro,GO,Low_Weight
domingos martins,ES,Low_Weight
dona emma,SC,Low_Weight
dona euzebia,MG,Heavy_Weight
dona francisca,RS,Heavy_Weight
dores de campos,MG,Low_Weight
dores de guanhaes,MG,Low_Weight
dores do indaia,MG,Low_Weight
dores do rio preto,ES,Heavy_Weight
dormentes,PE,Low_Weight
douradina,PR,Heavy_Weight
dourado,CE,Low_Weight
dourado,SP,Low_Weight
dourados,MS,Heavy_Weight
doutor camargo,PR,Low_Weight
doutor ulysses,PR,Low_Weight
doverlandia,GO,Heavy_Weight
dracena,SP,Heavy_Weight
duartina,SP,Heavy_Weight
duas barras,RJ,Low_Weight
duere,TO,Low_Weight
dumont,SP,Low_Weight
duque de caxias,RJ,Heavy_Weight
durande,MG,Low_Weight
echapora,SP,Heavy_Weight
ecoporanga,ES,Heavy_Weight
edeia,GO,Low_Weight
eldorado,MS,Low_Weight
eldorado,SP,Low_Weight
eldorado do sul,RS,Heavy_Weight
elias fausto,SP,Low_Weight
eliseu martins,PI,Low_Weight
elisiario,SP,Heavy_Weight
elisio medrado,BA,Low_Weight
eloi mendes,MG,Heavy_Weight
embauba,SP,Low_Weight
embu,SP,Heavy_Weight
embu das artes,SP,Heavy_Weight
embu-guacu,SP,Heavy_Weight
emilianopolis,SP,Low_Weight
encantado,RS,Low_Weight
encruzilhada do sul,RS,Heavy_Weight
eneas marques,PR,Low_Weight
engenheiro balduino,SP,Low_Weight
engenheiro beltrao,PR,Low_Weight
engenheiro coelho,SP,Low_Weight
engenheiro navarro,MG,Heavy_Weight
engenheiro passos,RJ,Low_Weight
engenheiro paulo de frontin,RJ,Low_Weight
entre folhas,MG,Low_Weight
entre rios,BA,Low_Weight
entre rios de minas,MG,Heavy_Weight
entre rios do oeste,PR,Low_Weight
entre-ijuis,RS,Heavy_Weight
epitaciolandia,AC,Low_Weight
erebango,RS,Low_Weight
erechim,RS,Low_Weight
erere,CE,Low_Weight
erico cardoso,BA,Low_Weight
erval grande,RS,Low_Weight
ervalia,MG,Heavy_Weight
escada,PE,Heavy_Weight
esmeralda,RS,Low_Weight
esmeraldas,MG,Low_Weight
espera feliz,MG,Heavy_Weight
esperanca,PB,Low_Weight
esperantina,PI,Low_Weight
esperantina,TO,Low_Weight
esperantinopolis,MA,Low_Weight
espigao,SP,Low_Weight
espigao alto do iguacu,PR,Low_Weight
espigao do oeste,RO,Low_Weight
espinosa,MG,Low_Weight
espirito santo do pinhal,SP,Low_Weight
espirito santo do turvo,SP,Low_Weight
esplanada,BA,Heavy_Weight
espumoso,RS,Heavy_Weight
estacao,RS,Heavy_Weight
estancia,SE,Heavy_Weight
estancia velha,RS,Heavy_Weight
esteio,RS,Low_Weight
estevao de araujo,MG,Low_Weight
estiva,MG,Low_Weight
estiva gerbi,SP,Heavy_Weight
estreito,MA,Low_Weight
estrela,RS,Heavy_Weight
estrela d oeste,SP,Heavy_Weight
estrela d'oeste,SP,Heavy_Weight
estrela do indaia,MG,Low_Weight
estrela do norte,SP,Low_Weight
estrela do sul,MG,Low_Weight
estrela velha,RS,Low_Weight
euclides da cunha,BA,Low_Weight
euclides da cunha paulista,SP,Low_Weight
eugenio de castro,RS,Low_Weight
eugenopolis,MG,Low_Weight
eunapolis,BA,Low_Weight
eusebio,CE,Low_Weight
ewbank da camara,MG,Low_Weight
extrema,MG,Low_Weight
extrema,RO,Heavy_Weight
extremoz,RN,Low_Weight
fagundes,PB,Low_Weight
farol,PR,Heavy_Weight
farroupilha,RS,Low_Weight
fartura,SP,Heavy_Weight
fatima,BA,Heavy_Weight
fatima,TO,Low_Weight
fatima do sul,MS,Heavy_Weight
faxinal,PR,Low_Weight
faxinal dos guedes,SC,Heavy_Weight
faxinalzinho,RS,Low_Weight
fazenda nova,GO,Low_Weight
fazenda rio grande,PR,Heavy_Weight
fazenda vilanova,RS,Heavy_Weight
feira de santana,BA,Low_Weight
feira nova,PE,Heavy_Weight
felicio dos santos,MG,Heavy_Weight
felisburgo,MG,Heavy_Weight
felixlandia,MG,Low_Weight
feliz,RS,Heavy_Weight
feliz deserto,AL,Heavy_Weight
feliz natal,MT,Low_Weight
fenix,PR,Low_Weight
fernando prestes,SP,Low_Weight
fernandopolis,SP,Low_Weight
fernao,SP,Low_Weight
ferraz de vasconcelos,SP,Low_Weight
ferreiros,PE,Low_Weight
ferros,MG,Heavy_Weight
fervedouro,MG,Heavy_Weight
figueira,PR,Heavy_Weight
figueiropolis d'oeste,MT,Low_Weight
filadelfia,BA,Low_Weight
firminopolis,GO,Heavy_Weight
flor da serra do sul,PR,Low_Weight
flora rica,SP,Heavy_Weight
florai,PR,Low_Weight
florania,RN,Low_Weight
floreal,SP,Low_Weight
flores,CE,Low_Weight
flores,PE,Low_Weight
flores da cunha,RS,Low_Weight
flores de goias,GO,Low_Weight
floresta,PE,Low_Weight
floresta,PR,Low_Weight
floresta do araguaia,PA,Low_Weight
florestal,MG,Heavy_Weight
florestopolis,PR,Heavy_Weight
floriano,PI,Heavy_Weight
florianopolis,SC,Heavy_Weight
florida,PR,Low_Weight
florida paulista,SP,Low_Weight
florinia,SP,Low_Weight
fonseca,MG,Low_Weight
fontoura xavier,RS,Low_Weight
formiga,MG,Low_Weight
formigueiro,RS,Low_Weight
formosa,GO,Heavy_Weight
formosa da serra negra,MA,Low_Weight
formosa do oeste,PR,Low_Weight
formosa do rio preto,BA,Heavy_Weight
formoso,GO,Low_Weight
formoso,MG,Low_Weight
formoso do araguaia,TO,Low_Weight
forquilha,CE,Low_Weight
forquilhinha,SC,Low_Weight
fortaleza,CE,Low_Weight
fortaleza dos valos,RS,Heavy_Weight
fortim,CE,Low_Weight
fortuna,MA,Low_Weight
foz do iguacu,PR,Heavy_Weight
foz do jordao,PR,Low_Weight
fragosos,SC,Low_Weight
fraiburgo,SC,Heavy_Weight
franca,SP,Heavy_Weight
francisco badaro,MG,Low_Weight
francisco beltrao,PR,Heavy_Weight
francisco dantas,RN,Low_Weight
francisco dumont,MG,Low_Weight
francisco morato,SP,Low_Weight
francisco sa,MG,Heavy_Weight
francisco santos,PI,Low_Weight
franco da rocha,SP,Heavy_Weight
frecheirinha,CE,Low_Weight
frederico westphalen,RS,Low_Weight
frei gaspar,MG,Low_Weight
frei inocencio,MG,Heavy_Weight
frei lagonegro,MG,Heavy_Weight
frei martinho,PB,Heavy_Weight
frei rogerio,SC,Heavy_Weight
fronteira,MG,Low_Weight
fronteiras,PI,Heavy_Weight
fruta de leite,MG,Low_Weight
frutal,MG,Heavy_Weight
frutuoso gomes,RN,Low_Weight
fundao,ES,Low_Weight
gabriel monteiro,SP,Low_Weight
galia,SP,Low_Weight
galinhos,RN,Heavy_Weight
galvao,SC,Low_Weight
gameleira,PE,Heavy_Weight
gameleiras,MG,Heavy_Weight
gandu,BA,Low_Weight
garanhuns,PE,Low_Weight
garca,SP,Low_Weight
garibaldi,RS,Low_Weight
garopaba,SC,Low_Weight
garrafao do norte,PA,Heavy_Weight
garruchos,RS,Low_Weight
garuva,SC,Heavy_Weight
gaspar,SC,Heavy_Weight
gastao vidigal,SP,Heavy_Weight
gaucha do norte,MT,Low_Weight
gaurama,RS,Low_Weight
gaviao peixoto,SP,Low_Weight
general camara,RS,Heavy_Weight
general carneiro,PR,Heavy_Weight
general maynard,SE,Low_Weight
general salgado,SP,Low_Weight
gentio do ouro,BA,Low_Weight
getulina,SP,Low_Weight
getulio vargas,RS,Heavy_Weight
gilbues,PI,Heavy_Weight
girau do ponciano,AL,Low_Weight
girua,RS,Low_Weight
glaura,MG,Low_Weight
glicerio,RJ,Heavy_Weight
glicerio,SP,Heavy_Weight
gloria de dourados,MS,Low_Weight
gloria do goita,PE,Low_Weight
glorinha,RS,Low_Weight
godoy moreira,PR,Heavy_Weight
goiabeira,MG,Heavy_Weight
goiana,MG,Low_Weight
goiana,PE,Low_Weight
goianapolis,GO,Heavy_Weight
goiandira,GO,Low_Weight
goianesia,GO,Low_Weight
goianesia do para,PA,Heavy_Weight
goiania,GO,Low_Weight
goianinha,RN,Low_Weight
goianira,GO,Heavy_Weight
goianorte,TO,Low_Weight
goias,GO,Low_Weight
goiatuba,GO,Heavy_Weight
goioere,PR,Low_Weight
goitacazes,RJ,Heavy_Weight
goncalves,MG,Heavy_Weight
goncalves dias,MA,Low_Weight
gongogi,BA,Low_Weight
gouveia,MG,Heavy_Weight
governador celso ramos,SC,Heavy_Weight
governador dix-sept rosado,RN,Low_Weight
governador eugenio barros,MA,Heavy_Weight
governador lindenberg,ES,Low_Weight
governador mangabeira,BA,Low_Weight
governador portela,RJ,Low_Weight
governador valadares,MG,Heavy_Weight
graccho cardoso,SE,Heavy_Weight
grajau,MA,Heavy_Weight
gramado,RS,Heavy_Weight
gramado dos loureiros,RS,Heavy_Weight
gramado xavier,RS,Low_Weight
grandes rios,PR,Heavy_Weight
granja,CE,Heavy_Weight
grao mogol,MG,Heavy_Weight
grao para,SC,Low_Weight
gravata,PE,Heavy_Weight
gravatai,RS,Heavy_Weight
gravatal,SC,Heavy_Weight
groairas,CE,Low_Weight
grupiara,MG,Heavy_Weight
guabiju,RS,Low_Weight
guabiruba,SC,Heavy_Weight
guacui,ES,Heavy_Weight
guadalupe,PI,Low_Weight
guaiba,RS,Low_Weight
guaicara,SP,Low_Weight
guaira,PR,Low_Weight
guaira,SP,Low_Weight
guairaca,PR,Low_Weight
guaiuba,CE,Low_Weight
guajara-mirim,RO,Low_Weight
guamare,RN,Low_Weight
guamiranga,PR,Heavy_Weight
guanambi,BA,Heavy_Weight
guanhaes,MG,Low_Weight
guape,MG,Heavy_Weight
guapiacu,SP,Low_Weight
guapiara,SP,Low_Weight
guapimirim,RJ,Heavy_Weight
guapirama,PR,Low_Weight
guapo,GO,Low_Weight
guapore,RS,Heavy_Weight
guara,DF,Low_Weight
guara,SP,Heavy_Weight
guarabira,PB,Low_Weight
guaracai,SP,Heavy_Weight
guaraci,PR,Heavy_Weight
guaraci,SP,Heavy_Weight
guaraciaba,MG,Low_Weight
guaraciaba,SC,Low_Weight
guaraciaba do norte,CE,Low_Weight
guarai,TO,Heavy_Weight
guaramirim,SC,Heavy_Weight
guaranesia,MG,Heavy_Weight
guarani,MG,Heavy_Weight
guarani das missoes,RS,Low_Weight
guaraniacu,PR,Low_Weight
guaranta,SP,Heavy_Weight
guaranta do norte,MT,Low_Weight
guarapari,ES,Low_Weight
guarapua,SP,Low_Weight
guarapuava,PR,Low_Weight
guaraquecaba,PR,Low_Weight
guarara,MG,Low_Weight
guararapes,SP,Low_Weight
guararema,SP,Low_Weight
guaratinga,BA,Low_Weight
guaratingueta,SP,Heavy_Weight
guaratuba,PR,Low_Weight
guarda-mor,MG,Low_Weight
guarei,SP,Low_Weight
guariba,SP,Low_Weight
guariroba,SP,Low_Weight
guaruja,SP,Heavy_Weight
guaruja do sul,SC,Heavy_Weight
guarulhos,SP,Heavy_Weight
guassusse,CE,Low_Weight
guatapara,SP,Low_Weight
guaxupe,MG,Low_Weight
guia lopes da laguna,MS,Low_Weight
guidoval,MG,Low_Weight
guimaraes,MA,Low_Weight
guimarania,MG,Heavy_Weight
guinda,MG,Low_Weight
guiricema,MG,Low_Weight
gurupi,TO,Low_Weight
guzolandia,SP,Heavy_Weight
heliopolis,BA,Low_Weight
herculandia,SP,Low_Weight
herval,RS,Low_Weight
herval d'oeste,SC,Low_Weight
herveiras,RS,Low_Weight
hidreletrica tucurui,PA,Heavy_Weight
hidrolandia,CE,Heavy_Weight
hidrolandia,GO,Low_Weight
hidrolina,GO,Low_Weight
holambra,SP,Heavy_Weight
holambra ii,SP,Low_Weight
horizonte,CE,Low_Weight
horizontina,RS,Low_Weight
hortolandia,SP,Heavy_Weight
hulha negra,RS,Heavy_Weight
humaita,AM,Low_Weight
humberto de campos,MA,Low_Weight
humildes,BA,Heavy_Weight
iacanga,SP,Low_Weight
iaciara,GO,Heavy_Weight
iacri,SP,Low_Weight
iacu,BA,Heavy_Weight
iapu,MG,Low_Weight
iaras,SP,Low_Weight
iati,PE,Heavy_Weight
ibaiti,PR,Low_Weight
ibarama,RS,Low_Weight
ibate,SP,Heavy_Weight
ibateguara,AL,Low_Weight
ibatiba,ES,Heavy_Weight
ibema,PR,Heavy_Weight
ibertioga,MG,Low_Weight
ibia,MG,Heavy_Weight
ibiaca,RS,Heavy_Weight
ibiai,MG,Heavy_Weight
ibiajara,BA,Low_Weight
ibiam,SC,Heavy_Weight
ibiapina,CE,Low_Weight
ibiara,PB,Low_Weight
ibiassuce,BA,Low_Weight
ibicarai,BA,Low_Weight
ibicare,SC,Low_Weight
ibicoara,BA,Low_Weight
ibicuitinga,CE,Low_Weight
ibimirim,PE,Low_Weight
ibipeba,BA,Low_Weight
ibipitanga,BA,Heavy_Weight
ibipora,PR,Low_Weight
ibira,SP,Low_Weight
ibiracatu,MG,Low_Weight
ibiraci,MG,Low_Weight
ibiracu,ES,Low_Weight
ibiraiaras,RS,Low_Weight
ibiraja,BA,Low_Weight
ibirama,SC,Heavy_Weight
ibirapua,BA,Low_Weight
ibirarema,SP,Low_Weight
ibirataia,BA,Low_Weight
ibirite,MG,Heavy_Weight
ibiruba,RS,Heavy_Weight
ibitiara,BA,Low_Weight
ibitinga,SP,Low_Weight
ibitioca,RJ,Heavy_Weight
ibitira,BA,Low_Weight
ibitita,BA,Heavy_Weight
ibitiuva,SP,Low_Weight
ibiuna,SP,Low_Weight
ibotirama,BA,Low_Weight
icapui,CE,Low_Weight
icara,SC,Heavy_Weight
icarai de minas,MG,Low_Weight
icaraima,PR,Low_Weight
icatu,MA,Heavy_Weight
icem,SP,Heavy_Weight
ichu,BA,Low_Weight
ico,CE,Heavy_Weight
iconha,ES,Low_Weight
